"di.id","year","ITEP.sector","Donor","value.x","country","value.y","diff"
"LU",2013,"water-and-sanitation","Luxembourg",8939258,"Luxembourg",8939260,-2.23732215805831e-07
"LU",2014,"agriculture-and-food-security","Luxembourg",13893818,"Luxembourg",13893813,3.59872282766335e-07
"LU",2014,"banking-and-business","Luxembourg",15381072,"Luxembourg",15381065,4.55104819742083e-07
"LU",2014,"education","Luxembourg",44323593,"Luxembourg",44323587,1.35368087149433e-07
"LU",2014,"environment","Luxembourg",2092836,"Luxembourg",2092836,-1.11251260802982e-16
"LU",2014,"governance-security-and-civil-society","Luxembourg",12884687,,,
"LU",2014,"health","Luxembourg",40266860,"Luxembourg",40266856,9.93372713938956e-08
"LU",2014,"humanitarian","Luxembourg",40287213,"Luxembourg",40287223,-2.48217716127447e-07
"LU",2014,"industry-and-trade","Luxembourg",3786721,"Luxembourg",3786719,5.28161435711794e-07
"LU",2014,"infrastructure","Luxembourg",6584630,"Luxembourg",6584633,-4.55606465359481e-07
"LU",2014,"other","Luxembourg",56432731,"Luxembourg",56432706,4.43005319023104e-07
"LU",2014,"other-social-services","Luxembourg",6978076,"Luxembourg",6978076,0
"LU",2014,"water-and-sanitation","Luxembourg",10921137,"Luxembourg",10921148,-1.00722113457601e-06
"LU",2015,"agriculture-and-food-security","Luxembourg",16263065,"Luxembourg",16263058,4.30423170540117e-07
"LU",2015,"banking-and-business","Luxembourg",13249926,"Luxembourg",13249925,7.54721196178756e-08
"LU",2015,"education","Luxembourg",43557767,"Luxembourg",43557768,-2.29580180269572e-08
"LU",2015,"environment","Luxembourg",2003656,"Luxembourg",2003656,1.16202902920396e-16
"LU",2015,"governance-security-and-civil-society","Luxembourg",23146094,,,
"LU",2015,"health","Luxembourg",35087952,"Luxembourg",35087946,1.70998865935521e-07
"LU",2015,"humanitarian","Luxembourg",41930944,"Luxembourg",41930918,6.20067127513275e-07
"LU",2015,"industry-and-trade","Luxembourg",3239438,"Luxembourg",3239438,0
"LU",2015,"infrastructure","Luxembourg",2491132,"Luxembourg",2491133,-4.01423930967929e-07
"LU",2015,"other","Luxembourg",58969336,"Luxembourg",58969333,5.08738982579014e-08
"LU",2015,"other-social-services","Luxembourg",7512344,"Luxembourg",7512341,3.99342735103717e-07
"LU",2015,"water-and-sanitation","Luxembourg",11026727,"Luxembourg",11026715,1.08826490399191e-06
"LU",2016,"agriculture-and-food-security","Luxembourg",17620757,"Luxembourg",17620753,2.27005003247023e-07
"LU",2016,"banking-and-business","Luxembourg",19696014,"Luxembourg",19696021,-3.55401859482838e-07
"LU",2016,"education","Luxembourg",50968169,"Luxembourg",50968160,1.76580798890382e-07
"LU",2016,"environment","Luxembourg",984716,"Luxembourg",984715,1.01552122642467e-06
"LU",2016,"governance-security-and-civil-society","Luxembourg",25744420,,,
"LU",2016,"health","Luxembourg",36859871,"Luxembourg",36859872,-2.71297748166292e-08
"LU",2016,"humanitarian","Luxembourg",49003273,"Luxembourg",49003267,1.22440801046085e-07
"LU",2016,"industry-and-trade","Luxembourg",2757091,"Luxembourg",2757086,1.81350561153041e-06
"LU",2016,"infrastructure","Luxembourg",738093,"Luxembourg",738092,1.35484281791048e-06
"LU",2016,"other","Luxembourg",58095521,"Luxembourg",58095522,-1.72130309322813e-08
"LU",2016,"other-social-services","Luxembourg",8137570,"Luxembourg",8137560,1.22886807721085e-06
"LU",2016,"water-and-sanitation","Luxembourg",5201552,"Luxembourg",5201552,0
"LV",2015,"other","Latvia",2207815,"Latvia",2207813,9.05873001134606e-07
"LV",2016,"agriculture-and-food-security","Latvia",129825,"Latvia",129825,0
"LV",2016,"banking-and-business","Latvia",24859,"Latvia",24859,0
"LV",2016,"education","Latvia",351012,"Latvia",351012,0
"LV",2016,"environment","Latvia",5861,"Latvia",5861,0
"LV",2016,"governance-security-and-civil-society","Latvia",624039,,,
"LV",2016,"humanitarian","Latvia",1170478,"Latvia",1170474,3.41740724729555e-06
"LV",2016,"other","Latvia",1084265,"Latvia",1084265,0
"montreal-protocol",2015,"environment","Montreal Protocol",45100421,,,
"MT",2015,"education","Malta",2546762,"Malta",2546760,7.85310916371455e-07
"MT",2015,"health","Malta",307624,"Malta",307624,0
"MT",2015,"humanitarian","Malta",60744,"Malta",60744,0
"MT",2015,"other","Malta",5065728,"Malta",5065723,9.87024964625025e-07
"MT",2016,"education","Malta",267610,"Malta",267610,0
"MT",2016,"health","Malta",1192360,"Malta",1192359,8.38672884028314e-07
"MT",2016,"other","Malta",9159250,"Malta",9159249,1.09179245025521e-07
"NL",2002,"agriculture-and-food-security","Netherlands",145007401,"Netherlands",145007413,-8.2754396791099e-08
"NL",2002,"banking-and-business","Netherlands",74611068,"Netherlands",74611123,-7.37156047679146e-07
"NL",2002,"debt-relief","Netherlands",492351026,"Netherlands",492350912,2.31542119300875e-07
"NL",2002,"education","Netherlands",296907298,"Netherlands",296907355,-1.91979113965734e-07
"NL",2002,"environment","Netherlands",105924035,"Netherlands",105923999,3.39866206947271e-07
"NL",2002,"general-budget-support","Netherlands",119360215,"Netherlands",119360289,-6.19972073609284e-07
"NL",2002,"governance-security-and-civil-society","Netherlands",285703186,,,
"NL",2002,"health","Netherlands",219891702,"Netherlands",219891739,-1.68264648749683e-07
"NL",2002,"humanitarian","Netherlands",290708454,"Netherlands",290708444,3.43987244347562e-08
"NL",2002,"industry-and-trade","Netherlands",13567585,"Netherlands",13567587,-1.47410169164225e-07
"NL",2002,"infrastructure","Netherlands",62871106,"Netherlands",62871111,-7.95277881702924e-08
"NL",2002,"other","Netherlands",1972002290,"Netherlands",1972001782,2.57606191725061e-07
"NL",2002,"other-social-services","Netherlands",71113736,"Netherlands",71113790,-7.59346970604948e-07
"NL",2002,"water-and-sanitation","Netherlands",87426714,"Netherlands",87426722,-9.15052120110565e-08
"NL",2003,"agriculture-and-food-security","Netherlands",133966198,"Netherlands",133966153,3.35905629081906e-07
"NL",2003,"banking-and-business","Netherlands",79424046,"Netherlands",79424074,-3.52538071404723e-07
"NL",2003,"debt-relief","Netherlands",302533947,"Netherlands",302533546,1.32547108837343e-06
"NL",2003,"education","Netherlands",215211024,"Netherlands",215211085,-2.83442729216325e-07
"NL",2003,"environment","Netherlands",109598185,"Netherlands",109598186,-9.1242386906316e-09
"NL",2003,"general-budget-support","Netherlands",145872200,"Netherlands",145872110,6.16978423578996e-07
"NL",2003,"governance-security-and-civil-society","Netherlands",266278816,,,
"NL",2003,"health","Netherlands",250774807,"Netherlands",250774801,2.39258483408981e-08
"NL",2003,"humanitarian","Netherlands",265490173,"Netherlands",265490142,1.1676515047508e-07
"NL",2003,"industry-and-trade","Netherlands",35155720,"Netherlands",35155728,-2.27558986133693e-07
"NL",2003,"infrastructure","Netherlands",34934962,"Netherlands",34934971,-2.57621576917702e-07
"NL",2003,"other","Netherlands",1534207112,"Netherlands",1534206860,1.6425422488851e-07
"NL",2003,"other-social-services","Netherlands",77160192,"Netherlands",77160181,1.42560557651282e-07
"NL",2003,"water-and-sanitation","Netherlands",91047417,"Netherlands",91047407,1.09832879718048e-07
"NL",2004,"agriculture-and-food-security","Netherlands",114690718,"Netherlands",114690711,6.10337098072749e-08
"NL",2004,"banking-and-business","Netherlands",65225175,"Netherlands",65225162,1.99309545739049e-07
"NL",2004,"debt-relief","Netherlands",239350587,"Netherlands",239350600,-5.43136332479519e-08
"NL",2004,"education","Netherlands",250556085,"Netherlands",250555962,4.909080535801e-07
"NL",2004,"environment","Netherlands",110232528,"Netherlands",110232540,-1.0886078925814e-07
"NL",2004,"general-budget-support","Netherlands",172703857,"Netherlands",172703918,-3.5320577698505e-07
"NL",2004,"governance-security-and-civil-society","Netherlands",336863652,,,
"NL",2004,"health","Netherlands",241021303,"Netherlands",241021324,-8.71292277429933e-08
"NL",2004,"humanitarian","Netherlands",318390269,"Netherlands",318390277,-2.51263960582916e-08
"NL",2004,"industry-and-trade","Netherlands",39250201,"Netherlands",39250205,-1.01910306140853e-07
"NL",2004,"infrastructure","Netherlands",46979051,"Netherlands",46979052,-2.12860834502596e-08
"NL",2004,"other","Netherlands",1377243112,"Netherlands",1377243006,7.69653513431404e-08
"NL",2004,"other-social-services","Netherlands",68663900,"Netherlands",68663938,-5.53420356257072e-07
"NL",2004,"water-and-sanitation","Netherlands",86398236,"Netherlands",86398230,6.94458622974664e-08
"NL",2005,"agriculture-and-food-security","Netherlands",99728788,"Netherlands",99728782,6.01631697359041e-08
"NL",2005,"banking-and-business","Netherlands",135160680,"Netherlands",135160694,-1.03580419986049e-07
"NL",2005,"debt-relief","Netherlands",354566193,"Netherlands",354566629,-1.22967166246445e-06
"NL",2005,"education","Netherlands",305972480,"Netherlands",305972501,-6.86336235206513e-08
"NL",2005,"environment","Netherlands",117086148,"Netherlands",117086134,1.19570079288969e-07
"NL",2005,"general-budget-support","Netherlands",165244904,"Netherlands",165244888,9.6825981393048e-08
"NL",2005,"governance-security-and-civil-society","Netherlands",322371643,,,
"NL",2005,"health","Netherlands",210800510,"Netherlands",210800499,5.21820369409922e-08
"NL",2005,"humanitarian","Netherlands",418508246,"Netherlands",418508435,-4.51604004954301e-07
"NL",2005,"industry-and-trade","Netherlands",30935756,"Netherlands",30935749,2.26275381794452e-07
"NL",2005,"infrastructure","Netherlands",67721262,"Netherlands",67721259,4.42992335258017e-08
"NL",2005,"other","Netherlands",1493006248,"Netherlands",1493006329,-5.42529544725656e-08
"NL",2005,"other-social-services","Netherlands",80073374,"Netherlands",80073338,4.49587649447618e-07
"NL",2005,"water-and-sanitation","Netherlands",110177752,"Netherlands",110177740,1.08914910516599e-07
"NL",2006,"agriculture-and-food-security","Netherlands",100213844,"Netherlands",100213866,-2.19530547096866e-07
"NL",2006,"banking-and-business","Netherlands",328767256,"Netherlands",328767282,-7.90833014100407e-08
"NL",2006,"debt-relief","Netherlands",304070650,"Netherlands",304070298,1.15762570310551e-06
"NL",2006,"education","Netherlands",544492889,"Netherlands",544492610,5.12403386043119e-07
"NL",2006,"environment","Netherlands",120905071,"Netherlands",120905109,-3.14296163806066e-07
"NL",2006,"general-budget-support","Netherlands",223266920,"Netherlands",223266962,-1.88115642030624e-07
"NL",2006,"governance-security-and-civil-society","Netherlands",369443218,,,
"NL",2006,"health","Netherlands",243266057,"Netherlands",243266026,1.27432492565126e-07
"NL",2006,"humanitarian","Netherlands",428721583,"Netherlands",428721579,9.33006444884302e-09
"NL",2006,"industry-and-trade","Netherlands",43854305,"Netherlands",43854294,2.50830562700743e-07
"NL",2006,"infrastructure","Netherlands",53749956,"Netherlands",53749986,-5.58139991779714e-07
"NL",2006,"other","Netherlands",1648476429,"Netherlands",1648477322,-5.41712325569443e-07
"NL",2006,"other-social-services","Netherlands",60490889,"Netherlands",60490895,-9.91884910139112e-08
"NL",2006,"water-and-sanitation","Netherlands",137302535,"Netherlands",137302499,2.62194722042095e-07
"NL",2007,"agriculture-and-food-security","Netherlands",104965171,"Netherlands",104965170,9.52696966501393e-09
"NL",2007,"banking-and-business","Netherlands",130319829,"Netherlands",130319845,-1.22774869395346e-07
"NL",2007,"debt-relief","Netherlands",343999958,"Netherlands",343999950,2.32558167928614e-08
"NL",2007,"education","Netherlands",628098594,"Netherlands",628098720,-2.00605448258653e-07
"NL",2007,"environment","Netherlands",121750476,"Netherlands",121750416,4.92811214963956e-07
"NL",2007,"general-budget-support","Netherlands",314098150,"Netherlands",314098057,2.96085793564846e-07
"NL",2007,"governance-security-and-civil-society","Netherlands",398754514,,,
"NL",2007,"health","Netherlands",268585644,"Netherlands",268585652,-2.97856574940394e-08
"NL",2007,"humanitarian","Netherlands",345995792,"Netherlands",345995784,2.31216684854942e-08
"NL",2007,"industry-and-trade","Netherlands",57753803,"Netherlands",57753777,4.50186804148638e-07
"NL",2007,"infrastructure","Netherlands",112355718,"Netherlands",112355781,-5.60719126017245e-07
"NL",2007,"other","Netherlands",1115117887,"Netherlands",1115118668,-7.00374381134826e-07
"NL",2007,"other-social-services","Netherlands",52688532,"Netherlands",52688550,-3.41630319098661e-07
"NL",2007,"water-and-sanitation","Netherlands",224680819,"Netherlands",224680766,2.35890185178647e-07
"NL",2008,"agriculture-and-food-security","Netherlands",130549102,"Netherlands",130549113,-8.42594842207341e-08
"NL",2008,"banking-and-business","Netherlands",127172895,"Netherlands",127172870,1.96582770251475e-07
"NL",2008,"debt-relief","Netherlands",100412917,"Netherlands",100412967,-4.97943904965932e-07
"NL",2008,"education","Netherlands",509541386,"Netherlands",509541434,-9.42023578826627e-08
"NL",2008,"environment","Netherlands",144837487,"Netherlands",144837461,1.79511537644947e-07
"NL",2008,"general-budget-support","Netherlands",220425870,"Netherlands",220425835,1.58783540244165e-07
"NL",2008,"governance-security-and-civil-society","Netherlands",467771506,,,
"NL",2008,"health","Netherlands",302491485,"Netherlands",302491502,-5.61999290657719e-08
"NL",2008,"humanitarian","Netherlands",362383022,"Netherlands",362383062,-1.10380447128122e-07
"NL",2008,"industry-and-trade","Netherlands",55447849,"Netherlands",55447817,5.77118870742849e-07
"NL",2008,"infrastructure","Netherlands",166407646,"Netherlands",166407587,3.54551016243568e-07
"NL",2008,"other","Netherlands",1507157075,"Netherlands",1507157285,-1.39335178451788e-07
"NL",2008,"other-social-services","Netherlands",103250098,"Netherlands",103250181,-8.03873329011271e-07
"NL",2008,"water-and-sanitation","Netherlands",258334039,"Netherlands",258334080,-1.58709243771773e-07
"NL",2009,"agriculture-and-food-security","Netherlands",124548662,"Netherlands",124548700,-3.0510163168192e-07
"NL",2009,"banking-and-business","Netherlands",221496644,"Netherlands",221496595,2.21222313417986e-07
"NL",2009,"debt-relief","Netherlands",36720995,"Netherlands",36720962,8.98668459283306e-07
"NL",2009,"education","Netherlands",456090794,"Netherlands",456090869,-1.64440942432177e-07
"NL",2009,"environment","Netherlands",115861682,"Netherlands",115861713,-2.67560417429466e-07
"NL",2009,"general-budget-support","Netherlands",175143768,"Netherlands",175143976,-1.18759578131264e-06
"NL",2009,"governance-security-and-civil-society","Netherlands",454341332,,,
"NL",2009,"health","Netherlands",299793282,"Netherlands",299793269,4.33632131890134e-08
"NL",2009,"humanitarian","Netherlands",291266459,"Netherlands",291266485,-8.92653417398809e-08
"NL",2009,"industry-and-trade","Netherlands",52951586,"Netherlands",52951549,6.98751497263935e-07
"NL",2009,"infrastructure","Netherlands",139516975,"Netherlands",139517090,-8.2427245860226e-07
"NL",2009,"other","Netherlands",1520616758,"Netherlands",1520616744,9.20679055149542e-09
"NL",2009,"other-social-services","Netherlands",77514010,"Netherlands",77513967,5.54738427285597e-07
"NL",2009,"water-and-sanitation","Netherlands",185814294,"Netherlands",185814240,2.90612734023573e-07
"NL",2010,"agriculture-and-food-security","Netherlands",96414903,"Netherlands",96414838,6.74169635372656e-07
"NL",2010,"banking-and-business","Netherlands",145235006,"Netherlands",145235054,-3.30498833043047e-07
"NL",2010,"debt-relief","Netherlands",435747350,"Netherlands",435747500,-3.44236172635359e-07
"NL",2010,"education","Netherlands",465646205,"Netherlands",465646285,-1.71804256409649e-07
"NL",2010,"environment","Netherlands",106711482,"Netherlands",106711521,-3.65471449454708e-07
"NL",2010,"general-budget-support","Netherlands",122478970,"Netherlands",122479115,-1.18387670960982e-06
"NL",2010,"governance-security-and-civil-society","Netherlands",482411013,,,
"NL",2010,"health","Netherlands",269507189,"Netherlands",269507224,-1.2986666563466e-07
"NL",2010,"humanitarian","Netherlands",150187643,"Netherlands",150187720,-5.12691979592489e-07
"NL",2010,"industry-and-trade","Netherlands",60613162,"Netherlands",60613124,6.26926541136395e-07
"NL",2010,"infrastructure","Netherlands",92224775,"Netherlands",92224814,-4.22879860644821e-07
"NL",2010,"other","Netherlands",1632055006,"Netherlands",1632055540,-3.27194854362648e-07
"NL",2010,"other-social-services","Netherlands",93044879,"Netherlands",93044937,-6.23355101574155e-07
"NL",2010,"water-and-sanitation","Netherlands",170027992,"Netherlands",170027995,-1.76441535579624e-08
"NL",2011,"agriculture-and-food-security","Netherlands",114318726,"Netherlands",114318739,-1.13717152516203e-07
"NL",2011,"banking-and-business","Netherlands",172183715,"Netherlands",172183786,-4.12350262044236e-07
"NL",2011,"debt-relief","Netherlands",100428460,"Netherlands",100428437,2.2901874627969e-07
"NL",2011,"education","Netherlands",340784124,"Netherlands",340784002,3.57997897812869e-07
"NL",2011,"environment","Netherlands",70578950,"Netherlands",70578919,4.39224442981937e-07
"NL",2011,"general-budget-support","Netherlands",75612480,"Netherlands",75612488,-1.05802639987473e-07
"NL",2011,"governance-security-and-civil-society","Netherlands",437647323,,,
"NL",2011,"health","Netherlands",256771520,"Netherlands",256771503,6.62067194991096e-08
"NL",2011,"humanitarian","Netherlands",147098996,"Netherlands",147099021,-1.6995357330651e-07
"NL",2011,"industry-and-trade","Netherlands",63987745,"Netherlands",63987783,-5.93863715505984e-07
"NL",2011,"infrastructure","Netherlands",143810875,"Netherlands",143810898,-1.59932272159529e-07
"NL",2011,"other","Netherlands",1584119459,"Netherlands",1584119471,-7.57518628524088e-09
"NL",2011,"other-social-services","Netherlands",68497868,"Netherlands",68497812,8.17543693476708e-07
"NL",2011,"water-and-sanitation","Netherlands",202400519,"Netherlands",202400503,7.90511806938598e-08
"NL",2012,"agriculture-and-food-security","Netherlands",224884135,"Netherlands",224884210,-3.33505073623802e-07
"NL",2012,"banking-and-business","Netherlands",205700734,"Netherlands",205700775,-1.99318685950824e-07
"NL",2012,"debt-relief","Netherlands",106550000,"Netherlands",106550332,-3.11590802440169e-06
"NL",2012,"education","Netherlands",235256835,"Netherlands",235256760,3.18800514339998e-07
"NL",2012,"environment","Netherlands",84860293,"Netherlands",84860325,-3.77090378417619e-07
"NL",2012,"general-budget-support","Netherlands",33008870,"Netherlands",33008862,2.42359099236054e-07
"NL",2012,"governance-security-and-civil-society","Netherlands",990901279,,,
"NL",2012,"health","Netherlands",239021266,"Netherlands",239021247,7.94908349284703e-08
"NL",2012,"humanitarian","Netherlands",134013825,"Netherlands",134013803,1.64162167597261e-07
"NL",2012,"industry-and-trade","Netherlands",82657111,"Netherlands",82657156,-5.44417769452407e-07
"NL",2012,"infrastructure","Netherlands",118907413,"Netherlands",118907421,-6.72792368294145e-08
"NL",2012,"other","Netherlands",864761898,"Netherlands",864762389,-5.67786348052074e-07
"NL",2012,"other-social-services","Netherlands",40153341,"Netherlands",40153339,4.98090557395959e-08
"NL",2012,"water-and-sanitation","Netherlands",149615844,"Netherlands",149615836,5.34702728408898e-08
"NL",2013,"agriculture-and-food-security","Netherlands",248635342,"Netherlands",248635315,1.08592767958145e-07
"NL",2013,"banking-and-business","Netherlands",182356301,"Netherlands",182356206,5.20958143365718e-07
"NL",2013,"debt-relief","Netherlands",52119927,"Netherlands",52119914,2.49424754566521e-07
"NL",2013,"education","Netherlands",188560988,"Netherlands",188560987,5.30332393039858e-09
"NL",2013,"environment","Netherlands",68302381,"Netherlands",68302427,-6.73475789958186e-07
"NL",2013,"general-budget-support","Netherlands",20218600,"Netherlands",20218634,-1.68161989455254e-06
"NL",2013,"governance-security-and-civil-society","Netherlands",970189591,,,
"NL",2013,"health","Netherlands",225536538,"Netherlands",225536583,-1.99524211903971e-07
"NL",2013,"humanitarian","Netherlands",127742439,"Netherlands",127742494,-4.30553858455763e-07
"NL",2013,"industry-and-trade","Netherlands",106253088,"Netherlands",106253169,-7.62330785153275e-07
"NL",2013,"infrastructure","Netherlands",105750970,"Netherlands",105750961,8.51056023410471e-08
"NL",2013,"other","Netherlands",742627807,"Netherlands",742627907,-1.34656956092138e-07
"NL",2013,"other-social-services","Netherlands",42015865,"Netherlands",42015846,4.52210135385764e-07
"NL",2013,"water-and-sanitation","Netherlands",155366257,"Netherlands",155366210,3.02510988599024e-07
"NL",2014,"agriculture-and-food-security","Netherlands",218980291,"Netherlands",218980337,-2.10064566952283e-07
"NL",2014,"banking-and-business","Netherlands",220070957,"Netherlands",220071184,-1.03148549492608e-06
"NL",2014,"debt-relief","Netherlands",53292550,"Netherlands",53292527,4.31580023849487e-07
"NL",2014,"education","Netherlands",143999409,"Netherlands",143999403,4.1666837674313e-08
"NL",2014,"environment","Netherlands",34293765,"Netherlands",34293756,2.62438376188791e-07
"NL",2014,"governance-security-and-civil-society","Netherlands",894906456,,,
"NL",2014,"health","Netherlands",239357338,"Netherlands",239357405,-2.79916214643062e-07
"NL",2014,"humanitarian","Netherlands",253862811,"Netherlands",253862685,4.96331067570192e-07
"NL",2014,"industry-and-trade","Netherlands",96091070,"Netherlands",96091044,2.70576651919892e-07
"NL",2014,"infrastructure","Netherlands",69087438,"Netherlands",69087456,-2.60539405152063e-07
"NL",2014,"other","Netherlands",1102296411,"Netherlands",1102297254,-7.64767073164316e-07
"NL",2014,"other-social-services","Netherlands",45980442,"Netherlands",45980436,1.30490263664712e-07
"NL",2014,"water-and-sanitation","Netherlands",161329999,"Netherlands",161330018,-1.17771029057032e-07
"NL",2015,"agriculture-and-food-security","Netherlands",206317362,"Netherlands",206317302,2.90814109963271e-07
"NL",2015,"banking-and-business","Netherlands",213290332,"Netherlands",213290278,2.53176032376376e-07
"NL",2015,"debt-relief","Netherlands",45681130,"Netherlands",45681144,-3.06472278597311e-07
"NL",2015,"education","Netherlands",97949681,"Netherlands",97949622,6.023500985164e-07
"NL",2015,"environment","Netherlands",35780101,"Netherlands",35780097,1.11793982918047e-07
"NL",2015,"governance-security-and-civil-society","Netherlands",826260655,,,
"NL",2015,"health","Netherlands",239395222,"Netherlands",239395178,1.83796483624055e-07
"NL",2015,"humanitarian","Netherlands",474751790,"Netherlands",474751497,6.17164603002339e-07
"NL",2015,"industry-and-trade","Netherlands",96556064,"Netherlands",96556108,-4.55693802928835e-07
"NL",2015,"infrastructure","Netherlands",48188219,"Netherlands",48188204,3.11279402129388e-07
"NL",2015,"other","Netherlands",1790170154,"Netherlands",1790167329,1.57806228289962e-06
"NL",2015,"other-social-services","Netherlands",42318865,"Netherlands",42318854,2.59931356854679e-07
"NL",2015,"water-and-sanitation","Netherlands",152219563,"Netherlands",152219617,-3.54750722809525e-07
"NL",2016,"agriculture-and-food-security","Netherlands",253881168,"Netherlands",253881093,2.95413797686641e-07
"NL",2016,"banking-and-business","Netherlands",190329963,"Netherlands",190329937,1.36604870773815e-07
"NL",2016,"debt-relief","Netherlands",54431510,"Netherlands",54431435,1.37787836493972e-06
"NL",2016,"education","Netherlands",109698445,"Netherlands",109698508,-5.74301668542339e-07
"NL",2016,"environment","Netherlands",29633833,"Netherlands",29633831,6.74904255551416e-08
"NL",2016,"governance-security-and-civil-society","Netherlands",657190637,,,
"NL",2016,"health","Netherlands",286701664,"Netherlands",286701653,3.83674089872042e-08
"NL",2016,"humanitarian","Netherlands",325836411,"Netherlands",325836430,-5.83114696779544e-08
"NL",2016,"industry-and-trade","Netherlands",118392686,"Netherlands",118392681,4.22323385753745e-08
"NL",2016,"infrastructure","Netherlands",56814398,"Netherlands",56814366,5.63237508914554e-07
"NL",2016,"other","Netherlands",1007072736,"Netherlands",1007073054,-3.15766665735652e-07
"NL",2016,"other-social-services","Netherlands",64314867,"Netherlands",64314922,-8.55167748268055e-07
"NL",2016,"water-and-sanitation","Netherlands",182329307,"Netherlands",182329231,4.16828217309025e-07
"NO",2002,"agriculture-and-food-security","Norway",87145188,"Norway",87145197,-1.03275926147523e-07
"NO",2002,"banking-and-business","Norway",27806214,"Norway",27806213,3.5963184344334e-08
"NO",2002,"debt-relief","Norway",20429899,"Norway",20429940,-2.00686258899273e-06
"NO",2002,"education","Norway",138095365,"Norway",138095311,3.91034123411745e-07
"NO",2002,"environment","Norway",47792640,"Norway",47792652,-2.51084685842841e-07
"NO",2002,"general-budget-support","Norway",45468450,"Norway",45468473,-5.05845261934374e-07
"NO",2002,"governance-security-and-civil-society","Norway",325185061,,,
"NO",2002,"health","Norway",131371077,"Norway",131371103,-1.9791266535784e-07
"NO",2002,"humanitarian","Norway",217326589,"Norway",217326682,-4.27927389961474e-07
"NO",2002,"industry-and-trade","Norway",13434087,"Norway",13434084,2.2331253325961e-07
"NO",2002,"infrastructure","Norway",92359772,"Norway",92359781,-9.74450218434926e-08
"NO",2002,"other","Norway",289061643,"Norway",289061730,-3.00973865287274e-07
"NO",2002,"other-social-services","Norway",102478675,"Norway",102478694,-1.85404426823434e-07
"NO",2002,"water-and-sanitation","Norway",33986533,"Norway",33986559,-7.65008893375503e-07
"NO",2003,"agriculture-and-food-security","Norway",58346548,"Norway",58346540,1.37111796228288e-07
"NO",2003,"banking-and-business","Norway",21955766,"Norway",21955763,1.36638366431852e-07
"NO",2003,"education","Norway",136553772,"Norway",136553750,1.61108694968895e-07
"NO",2003,"environment","Norway",35169139,"Norway",35169147,-2.274721596113e-07
"NO",2003,"general-budget-support","Norway",56182439,"Norway",56182498,-1.05015020796801e-06
"NO",2003,"governance-security-and-civil-society","Norway",156030762,,,
"NO",2003,"health","Norway",101389450,"Norway",101389459,-8.87666320312419e-08
"NO",2003,"humanitarian","Norway",23130296,"Norway",23130314,-7.78200157922752e-07
"NO",2003,"industry-and-trade","Norway",9514754,"Norway",9514755,-1.05099932168504e-07
"NO",2003,"infrastructure","Norway",102794058,"Norway",102794079,-2.04291964035509e-07
"NO",2003,"other","Norway",1048452718,"Norway",1048452546,1.64051270073583e-07
"NO",2003,"other-social-services","Norway",61179317,"Norway",61179316,1.6345393329579e-08
"NO",2003,"water-and-sanitation","Norway",16627786,"Norway",16627773,7.81823869884864e-07
"NO",2004,"agriculture-and-food-security","Norway",95989870,"Norway",95989874,-4.16710638320481e-08
"NO",2004,"banking-and-business","Norway",65562081,"Norway",65562081,-1.13641612396712e-16
"NO",2004,"debt-relief","Norway",14529360,"Norway",14529324,2.47774162110375e-06
"NO",2004,"education","Norway",181270573,"Norway",181270625,-2.86863990880638e-07
"NO",2004,"environment","Norway",79914134,"Norway",79914170,-4.50483515218972e-07
"NO",2004,"general-budget-support","Norway",98782674,"Norway",98782594,8.09858619538888e-07
"NO",2004,"governance-security-and-civil-society","Norway",344482594,,,
"NO",2004,"health","Norway",136513404,"Norway",136513442,-2.78360943955364e-07
"NO",2004,"humanitarian","Norway",193390430,"Norway",193390469,-2.01664580817158e-07
"NO",2004,"industry-and-trade","Norway",24716383,"Norway",24716378,2.0229497171977e-07
"NO",2004,"infrastructure","Norway",90485265,"Norway",90485247,1.98927416524668e-07
"NO",2004,"other","Norway",242406376,"Norway",242406413,-1.52636249138925e-07
"NO",2004,"other-social-services","Norway",93968662,"Norway",93968675,-1.38343993873191e-07
"NO",2004,"water-and-sanitation","Norway",38204444,"Norway",38204447,-7.85248962136447e-08
"NO",2005,"agriculture-and-food-security","Norway",85229195,"Norway",85229202,-8.21314808851591e-08
"NO",2005,"banking-and-business","Norway",53891334,"Norway",53891327,1.2989101364609e-07
"NO",2005,"debt-relief","Norway",2486402,"Norway",2486402,0
"NO",2005,"education","Norway",199964759,"Norway",199964743,8.00140988842939e-08
"NO",2005,"environment","Norway",69413755,"Norway",69413749,8.64381994606112e-08
"NO",2005,"general-budget-support","Norway",86296237,"Norway",86296260,-2.6652378828523e-07
"NO",2005,"governance-security-and-civil-society","Norway",366604034,,,
"NO",2005,"health","Norway",208049317,"Norway",208049271,2.21101422793904e-07
"NO",2005,"humanitarian","Norway",359819763,"Norway",359819778,-4.16875378799024e-08
"NO",2005,"industry-and-trade","Norway",31356783,"Norway",31356770,4.14583345491787e-07
"NO",2005,"infrastructure","Norway",120801728,"Norway",120801671,4.71847555028352e-07
"NO",2005,"other","Norway",392760220,"Norway",392760097,3.13168171664635e-07
"NO",2005,"other-social-services","Norway",116118689,"Norway",116118722,-2.84191978777852e-07
"NO",2005,"water-and-sanitation","Norway",44301896,"Norway",44301886,2.25723973529259e-07
